song_name,artist_name,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,song_popularity
Let Me Love You,DJ Snake,205946,0.0771,0.652,0.713,1.02E-05,8,0.144,-5.311,1,0.0368,100.023,4,0.152,84
Shape of You,Ed Sheeran,233712,0.581,0.825,0.652,0,1,0.0931,-3.183,0,0.0802,95.977,4,0.931,89
Havana,Camila Cabello,216896,0.186,0.768,0.517,3.80E-05,7,0.104,-4.323,0,0.0312,104.992,4,0.418,37
Cold Water,Major Lazer,185360,0.055,0.602,0.797,0,6,0.187,-5.084,0,0.0534,92.928,4,0.492,73
Attention,Charlie Puth,211475,0.0969,0.774,0.626,3.12E-05,3,0.0848,-4.432,0,0.0432,100.041,4,0.777,38
Believer,Imagine Dragons,203782,0.0417,0.772,0.775,0,10,0.226,-4.388,0,0.112,124.978,4,0.748,23
Call on Me - Ryan Riback Remix,Starley,222040,0.0604,0.67,0.838,0.000611,0,0.159,-4.031,1,0.0362,104.998,4,0.717,71
Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,193613,0.15,0.703,0.868,0.132,7,0.104,-4.661,0,0.0291,121.03,4,0.733,76
All Falls Down (feat. Juliander),Alan Walker,199111,0.303,0.658,0.678,0,1,0.361,-4.407,1,0.058,97.976,4,0.662,83
Mine,Bazzi,131064,0.0161,0.71,0.789,2.77E-06,4,0.451,-3.874,1,0.0722,142.929,4,0.717,88
This Is What You Came For,Calvin Harris,222160,0.199,0.63,0.928,0.124,9,0.148,-2.787,0,0.0331,123.963,4,0.465,81
Thunder,Imagine Dragons,187146,0.00763,0.601,0.809,0.0757,0,0.145,-4.814,1,0.0441,167.96,4,0.249,59
One Last Time,Ariana Grande,197266,0.093,0.628,0.593,1.65E-06,8,0.096,-5.036,1,0.0323,125.026,4,0.104,81
Gold,Kiiara,225882,0.615,0.6,0.412,0.0025,8,0.134,-9.343,1,0.344,113.049,5,0.408,74
Silence,Marshmello,180822,0.256,0.52,0.761,4.96E-06,4,0.17,-3.093,1,0.0853,141.971,4,0.286,87
Paris,The Chainsmokers,221520,0.0243,0.646,0.644,0,2,0.0888,-6.763,1,0.031,99.999,4,0.251,79
Ride,Twenty One Pilots,214506,0.00835,0.645,0.713,0,6,0.113,-5.355,1,0.0393,74.989,4,0.566,84
One Dance,Drake,173986,0.00902,0.785,0.617,0.00246,1,0.351,-5.871,1,0.0522,103.981,4,0.382,73
Without You (feat. Sandro Cavazza),Avicii,181672,0.0018,0.653,0.863,0,2,0.0406,-4.799,1,0.0457,134.004,4,0.276,85
Love Yourself,Justin Bieber,233720,0.835,0.609,0.378,0,4,0.28,-9.828,1,0.438,100.418,4,0.515,62
All Time Low,Jon Bellion,217603,0.0508,0.584,0.569,0,0,0.0924,-4.259,1,0.166,89.779,4,0.501,74
God's Plan,Drake,198960,0.0309,0.758,0.448,8.67E-05,7,0.558,-9.441,1,0.103,77.176,4,0.373,61
Mama,Jonas Blue,184133,0.102,0.737,0.792,0,11,0.0532,-4.117,0,0.0416,104.012,4,0.543,81
Capsize,FRENSHIP,237706,0.0398,0.683,0.708,0.155,5,0.686,-6.244,0,0.0305,92.991,4,0.355,76
Never Be the Same,Camila Cabello,226973,0.181,0.637,0.713,0.000637,0,0.137,-4.333,1,0.0747,129.923,4,0.243,83
Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,216408,0.075,0.696,0.817,0,1,0.187,-3.862,1,0.109,98.064,4,0.782,82
Symphony (feat. Zara Larsson),Clean Bandit,212459,0.259,0.707,0.629,1.60E-05,0,0.138,-4.581,0,0.0563,122.863,4,0.457,84
Lush Life,Zara Larsson,201122,0.133,0.694,0.712,0,7,0.211,-3.923,0,0.046,98.022,4,0.799,80
Scars To Your Beautiful,Alessia Cara,230226,0.0285,0.573,0.739,0,0,0.111,-5.74,1,0.129,97.085,4,0.451,76
Starving,Hailee Steinfeld,181880,0.378,0.729,0.615,0,4,0.105,-4.238,1,0.0647,99.989,4,0.508,82
That's What I Like,Bruno Mars,206693,0.013,0.853,0.56,0,1,0.0944,-4.961,1,0.0406,134.066,4,0.86,86
It Ain’t Me (with Selena Gomez),Kygo,220780,0.119,0.64,0.533,0,0,0.0864,-6.596,1,0.0706,99.968,4,0.515,73
My House,Flo Rida,192190,0.0215,0.688,0.702,0,7,0.128,-4.792,0,0.0499,94.006,4,0.74,78
Solo (feat. Demi Lovato),Clean Bandit,222653,0.0441,0.737,0.636,6.66E-05,11,0.35,-4.546,0,0.0437,105.005,4,0.565,94
Don't Wanna Know,Maroon 5,214480,0.356,0.777,0.627,0,7,0.0956,-6.142,1,0.0792,100.054,4,0.444,22
Treat You Better,Shawn Mendes,187973,0.132,0.455,0.797,0,10,0.11,-4.133,0,0.36,165.717,4,0.757,17
Meant to Be (feat. Florida Georgia Line),Bebe Rexha,163870,0.047,0.643,0.783,0,10,0.083,-6.458,1,0.0856,154.084,4,0.579,88
Delicate,Taylor Swift,232253,0.216,0.75,0.404,0.000357,9,0.0911,-10.178,0,0.0682,95.045,4,0.0499,84
More Than You Know,Axwell /\ Ingrosso,203000,0.0323,0.645,0.741,0,5,0.29,-4.989,0,0.0339,123.07,4,0.534,31
"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,245200,0.0631,0.735,0.451,1.30E-05,0,0.325,-8.374,1,0.0585,117.973,4,0.0862,44
No Promises (feat. Demi Lovato),Cheat Codes,223503,0.0575,0.741,0.667,0,10,0.106,-5.445,1,0.134,112.956,4,0.595,77
Cake By The Ocean,DNCE,218440,0.163,0.774,0.748,0,4,0.0516,-5.478,0,0.0509,119.009,4,0.914,24
There for You,Martin Garrix,221904,0.124,0.611,0.644,0,6,0.124,-7.607,0,0.0553,105.969,4,0.13,80
Issues,Julia Michaels,176346,0.416,0.704,0.423,0,8,0.0607,-6.792,1,0.0862,113.962,4,0.451,66
Something Just Like This,The Chainsmokers,247626,0.0306,0.607,0.649,2.46E-05,11,0.174,-6.695,0,0.0362,102.996,4,0.505,79
1-800-273-8255,Logic,250173,0.57,0.62,0.574,0,5,0.19,-7.788,0,0.0479,100.021,4,0.352,86
Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,251088,0.406,0.72,0.763,0,9,0.18,-4.068,0,0.0523,101.965,4,0.742,83
Wolves,Selena Gomez,197993,0.129,0.72,0.807,0,11,0.183,-4.59,0,0.0432,124.946,4,0.305,87
3 Days 3 Hours,Wale,269000,0.843,0.58,0.391,0,2,0.0368,-10.109,1,0.664,74.328,4,0.487,58
Self Care,Mac Miller,345133,0.367,0.52,0.538,0.00187,1,0.119,-8.109,1,0.206,141.894,4,0.177,87
Double Up (feat. Belly and Dom Kennedy) - Bonus Track,Nipsey Hussle,361280,0.0544,0.604,0.436,0.000242,2,0.162,-8.32,1,0.188,107.978,4,0.239,64
"The Adventures Of Stoney Bob (ft. Kajo, Slaydro, Big Lenbo)",Logic,260213,0.102,0.629,0.85,0,2,0.337,-6.177,1,0.321,95.189,4,0.703,74
East Atlanta Love Letter (feat. Future),6LACK,246088,0.367,0.6,0.304,5.93E-06,5,0.0864,-11.969,0,0.0915,61.579,4,0.17,79
Situations,REASON,222261,0.517,0.551,0.36,0,7,0.0606,-11.366,0,0.624,91.922,4,0.123,54
We All Sin Here,Doley Bernays,164000,0.0318,0.68,0.556,0.000105,9,0.0855,-8.558,0,0.0388,121.003,4,0.255,55
The Shift,King Mez,271094,0.375,0.546,0.636,5.63E-06,4,0.0894,-8.354,1,0.314,138.275,4,0.339,56
Butterfly,Cousin Stizz,199440,0.0556,0.769,0.341,1.82E-06,5,0.146,-9.378,0,0.123,76.03,4,0.202,50
Time Of My Life,KEY,181894,0.0823,0.916,0.62,2.14E-06,11,0.124,-6.612,1,0.219,95.002,4,0.793,52
Better Without You,Innanet James,174429,0.21,0.57,0.725,0,5,0.225,-6.765,0,0.273,111.625,5,0.683,60
Ace,Noname,182752,0.865,0.687,0.509,0,10,0.12,-9.173,1,0.405,106.892,4,0.651,66
Old Age,Masego,141920,0.67,0.756,0.458,0,6,0.275,-6.434,1,0.212,87.893,4,0.551,62
Runnin’,Blood Orange,235489,0.412,0.626,0.414,0.00137,11,0.147,-10.631,0,0.109,179.992,4,0.388,60
Voicemail,Russ,189133,0.0198,0.801,0.705,0,10,0.2,-1.756,0,0.206,86.984,4,0.358,72
Prince Charming,Action Bronson,151062,0.454,0.651,0.573,0,1,0.155,-9.468,1,0.315,78.219,4,0.605,0
Mutual Butterflies,Ryan Trey,183875,0.59,0.616,0.649,0,3,0.142,-5.133,0,0.462,78.131,4,0.751,54
Self,Noname,94932,0.855,0.808,0.541,0.000977,3,0.142,-6.525,1,0.252,92.132,4,0.811,66
Pretty Little Fears (feat. J. Cole),6LACK,240341,0.711,0.611,0.466,0.000264,9,0.0847,-11.361,1,0.372,192.08,4,0.223,82
Better Dayz,REASON,266482,0.272,0.53,0.685,0,2,0.117,-7.92,1,0.412,82.649,4,0.741,59
Keep Me Hustlin (feat. Rexx Life Raj),Mozzy,206117,0.0798,0.491,0.552,0,3,0.123,-8.334,0,0.307,77.531,4,0.223,56
Unwind,Healy,234997,0.305,0.813,0.35,0.0308,6,0.0951,-7.566,0,0.0424,123.979,4,0.405,20
Time,Rexx Life Raj,245681,0.22,0.721,0.489,0,6,0.0196,-10.827,0,0.396,123.755,4,0.474,59
Girl Blunt,Leikeli47,205958,0.0121,0.86,0.66,0.00471,1,0.0732,-4.568,1,0.208,93.967,4,0.321,58
Pictures on My Wall,Lithe,197801,0.603,0.932,0.298,0.0201,9,0.101,-10.398,0,0.0681,118.017,4,0.0383,51
Yin / Yang,Student 1,169527,0.902,0.919,0.597,0.0117,5,0.109,-5.885,0,0.118,125.96,4,0.363,52
Deja Vu,Boogie,105547,0.148,0.797,0.343,0.00048,9,0.0841,-9.327,0,0.267,147.945,4,0.486,55
Chains Choking Me (feat. Gunna),Young Thug,181453,0.0123,0.722,0.482,0,2,0.112,-11.249,1,0.325,81.735,4,0.0842,64
TTG (feat. Kevin Gates),YoungBoy Never Broke Again,172138,0.0563,0.874,0.699,0,1,0.0956,-3.455,1,0.352,77.502,4,0.665,62
Love Me,Guido Dos Santos,146091,0.118,0.591,0.681,0,7,0.172,-6.845,1,0.39,89.023,4,0.347,51
Elephant Man,So Loki,121986,0.0888,0.88,0.539,0.000412,7,0.112,-7.057,1,0.254,146.995,4,0.433,52
Front Desk,Bas,200666,0.153,0.838,0.625,0,10,0.593,-6.417,0,0.0539,113.967,4,0.386,64
ASTROTHUNDER,Travis Scott,142969,0.142,0.7,0.46,4.81E-05,4,0.111,-8.111,0,0.0661,151.901,4,0.286,81
Snow White,Roy Woods,261834,0.195,0.782,0.559,2.11E-06,0,0.112,-7.955,0,0.046,88.038,4,0.199,67
Ego,Jay Critch,210431,0.188,0.833,0.567,0,7,0.0999,-5.16,0,0.1,127.995,4,0.203,69
Nothing,Student 1,169368,0.567,0.661,0.385,0.0032,1,0.117,-13.382,0,0.415,205.978,4,0.409,49
Reflection,Nate Traveller,210311,0.0711,0.622,0.483,6.15E-06,9,0.0948,-8.959,0,0.209,75.132,4,0.394,49
More Than Friends,RealLiveAnimals,164153,0.47,0.742,0.301,0.000154,2,0.108,-10.652,0,0.0424,116.914,4,0.268,55
A Million,Rothstein,173875,0.501,0.912,0.295,0.000599,9,0.0535,-9.822,0,0.0607,111.552,4,0.803,48
Come Clean,Anfa Rose,151394,0.0558,0.525,0.416,0.0978,10,0.0918,-12.211,0,0.0505,80.449,4,0.554,58
White Bronco,Action Bronson,167375,0.647,0.448,0.667,6.37E-06,11,0.11,-8.115,0,0.307,80.8,4,0.0849,64
Yeah Right,Joji,174357,0.624,0.672,0.59,0.236,1,0.0991,-9.574,1,0.129,169.036,4,0.21,61
Speaking Of,Souly Had,202247,0.479,0.458,0.502,0,1,0.102,-7.483,1,0.361,174.098,3,0.612,56
Overtime (feat. Sebastian Reynoso & KYLE),Carnage,187063,0.671,0.687,0.361,0,0,0.13,-9.541,1,0.255,136.039,4,0.293,60
Crazy Girl,JAHKOY,202605,0.51,0.723,0.764,0,9,0.0926,-4.952,0,0.0917,135.96,4,0.659,48
Ctrl Alt Del,Bakar,177133,0.778,0.642,0.237,2.26E-05,9,0.11,-11.96,1,0.335,78.336,1,0.108,52
Lock My Door,Joshua J,215779,0.0533,0.764,0.739,0,1,0.0968,-7.587,0,0.0639,109.014,4,0.627,52
Ridin (feat. Landon Cube & YBN Nahmir),Yung Bans,225103,0.606,0.832,0.439,5.45E-06,4,0.11,-9.594,0,0.0996,145.004,4,0.53,75
Tonight,Sean Sison,232773,0.728,0.49,0.324,0.0156,4,0.164,-13.701,0,0.0646,132.991,4,0.0817,53
Qualitestaholic,Steven Moses,195733,0.263,0.702,0.572,6.30E-06,0,0.104,-6.876,1,0.321,125.006,4,0.552,49
Battery Acid,Elijah Waters,171911,0.822,0.331,0.578,1.06E-05,5,0.17,-12.313,0,0.245,77.992,4,0.56,51
All I Need,Anfa Rose,235000,0.111,0.82,0.659,1.08E-05,1,0.074,-7.358,0,0.228,125.026,4,0.568,51
Caught Up,Caleborate,214368,0.823,0.535,0.216,0.00395,9,0.11,-12.932,1,0.217,171.609,4,0.246,4
Napkins,Riz La Vie,215625,0.431,0.747,0.444,1.25E-06,0,0.106,-8.976,0,0.386,144.138,4,0.66,63
Bag,Kelechi,163261,0.166,0.863,0.677,0,1,0.115,-8.377,0,0.0512,124.97,4,0.87,46
Wylin',Always Never,269268,0.112,0.492,0.489,0.00172,0,0.0911,-7.853,1,0.042,163.996,4,0.0348,63
Fuego,Manu Crooks,218000,0.0839,0.82,0.587,0,9,0.0492,-8.681,0,0.0946,129.244,4,0.856,65
So Much,Rah-C,221797,0.467,0.85,0.658,0,1,0.487,-8.353,0,0.217,129.833,4,0.429,51
Fujiko,Khary,279750,0.697,0.666,0.579,0,7,0.207,-8.561,0,0.286,119.899,4,0.549,52
Disloyal,Eli Sostre,161697,0.516,0.735,0.461,0.00151,5,0.123,-8.834,1,0.138,143.988,4,0.381,50
Lights Went Down,Full Crate,219544,0.553,0.624,0.349,0.000452,9,0.172,-14.133,0,0.213,79.99,4,0.335,46
When I Call Em,Ebenezer,216359,0.282,0.857,0.514,2.86E-05,1,0.0934,-6.048,0,0.0787,130.027,4,0.578,50
Some Nights,SAINt JHN,156585,0.614,0.752,0.403,0.000135,6,0.109,-7.876,0,0.128,82.023,4,0.384,57
Reborn,KIDS SEE GHOSTS,324674,0.339,0.585,0.597,0.0404,0,0.195,-7.499,1,0.037,100.051,4,0.227,79
Closure,Vancouver Sleep Clinic,163723,0.287,0.496,0.444,1.00E-05,9,0.168,-8.152,0,0.0391,137.774,4,0.154,62
Take the Nite Off,Myke Bogan,160023,0.495,0.621,0.603,0.000135,5,0.123,-8.172,0,0.165,120.668,4,0.452,48
Blue Moon,K. Forest,246909,0.0454,0.874,0.523,0.0146,9,0.111,-6.246,0,0.0582,139.993,4,0.312,49
No Sides,OYABUN,209280,0.625,0.772,0.374,0,5,0.108,-8.125,0,0.226,125.117,4,0.487,45
Tribe (with J. Cole),Bas,238053,0.241,0.755,0.594,0,7,0.107,-5.906,1,0.216,178.929,4,0.237,78
Pyramids,Ajani Jones,197273,0.658,0.719,0.458,1.31E-05,11,0.1,-11.558,0,0.223,108.044,4,0.175,45
Say No More,Flipp Dinero,196691,0.131,0.546,0.63,0,1,0.12,-7.269,1,0.264,133.025,4,0.402,54
Come Thru,Phora,165935,0.0234,0.555,0.425,0,1,0.113,-10.863,1,0.307,127.759,4,0.179,60
Drowsiness,Sterling Hayes,314226,0.308,0.533,0.486,3.19E-06,0,0.102,-8.293,0,0.0505,96.989,4,0.226,46
Nike Checks,Joe Trufant,221653,0.584,0.511,0.512,0,5,0.112,-10.022,0,0.0912,129.996,4,0.264,22
Reflection,Aftertheparty,253451,0.214,0.879,0.386,0.000103,9,0.217,-12.887,0,0.205,129.971,4,0.248,51
Hyperspace,dopeSMOOTHIES,196458,0.615,0.687,0.528,0,0,0.295,-11.274,0,0.269,140.176,4,0.727,46
Insane,Cero Ismael,173829,0.718,0.645,0.428,0,0,0.133,-10.917,1,0.292,129.641,4,0.572,51
October,Rothstein,209578,0.361,0.758,0.57,1.01E-06,5,0.0867,-9.064,1,0.0373,119.112,4,0.278,45
Mount Sinai,$uicideBoy$,145659,0.535,0.843,0.456,0.00105,3,0.0624,-10.541,0,0.23,132.04,4,0.34,5
Cliché,Ebenezer,198600,0.104,0.812,0.576,3.72E-05,5,0.097,-8.982,0,0.116,98.035,4,0.72,8
Winterwalk,Stayy Cozy,240000,0.242,0.545,0.373,5.81E-05,1,0.288,-9.29,1,0.14,201.939,4,0.32,45
Waverunners,dopeSMOOTHIES,174940,0.488,0.934,0.359,8.29E-05,9,0.567,-10.569,0,0.37,120.002,4,0.429,49
CALLIGRAPHY,Saba,184250,0.732,0.643,0.532,0.00109,6,0.111,-9.712,1,0.374,73.902,4,0.299,59
show goes on,Patches,180000,0.0681,0.534,0.653,0,1,0.139,-8.892,1,0.366,77.095,4,0.571,45
Be Like That (Remix),Bobby Raps,234146,0.446,0.811,0.558,0.000939,4,0.121,-8.682,0,0.119,122.923,4,0.159,45
Too Much Time (feat. Luu Breeze & Emerson Brooks),S.L.M.N,215238,0.379,0.407,0.57,3.99E-05,1,0.145,-8.439,1,0.448,187.998,3,0.587,48
Meditate (feat. J.I.D.),EARTHGANG,278083,0.0757,0.743,0.679,0,10,0.347,-8.295,0,0.286,147.752,4,0.618,68
i don’t rly like u,ROLE MODEL,205264,0.355,0.493,0.41,0.000213,8,0.118,-8.88,1,0.0633,70.057,4,0.0393,52
18,emawk,205370,0.877,0.483,0.305,6.78E-05,11,0.126,-8.15,0,0.268,79.458,4,0.273,53
Rush,atm,101053,0.242,0.699,0.657,0,2,0.0977,-7.383,1,0.153,168.064,4,0.429,52
God Bless the Internet,SAINt JHN,229998,0.486,0.741,0.512,0,2,0.143,-9.568,0,0.34,87.022,4,0.671,55
The Conversation,Cero Ismael,188156,0.142,0.673,0.437,0,0,0.171,-10.381,0,0.156,82.967,4,0.163,46
Channel Red,Frvrfriday,187402,0.239,0.635,0.435,0,8,0.091,-9.506,1,0.0514,77.048,4,0.0563,52
Wolverine (feat. Yung Bans),Nessly,160560,0.11,0.816,0.511,0.000387,1,0.0879,-8.675,1,0.0676,145.061,4,0.403,59
Ballin,Parisalexa,213000,0.163,0.705,0.371,1.12E-06,8,0.0718,-9.398,1,0.157,74.931,4,0.541,55
Young Lost Love,Appleby,239658,0.945,0.292,0.321,0.389,11,0.691,-10.84,1,0.0394,75.959,4,0.0393,51
Unfinished Business,City Fidelia,215405,0.527,0.607,0.581,0.000107,0,0.098,-6.157,0,0.135,179.823,4,0.668,45
• SECURITY,Jazz Cartier,176360,0.0148,0.746,0.539,0,6,0.119,-6.412,1,0.0724,133.915,4,0.345,48
Infatuated,Jesus Honcho,147615,0.0312,0.748,0.779,0,1,0.0721,-4.28,1,0.0498,130.027,4,0.326,58
Billy,Tobi Lou,115617,0.306,0.925,0.453,6.99E-05,9,0.0972,-8.376,0,0.168,137.022,4,0.52,55
Love Someone,Lukas Graham,205463,0.161,0.55,0.415,0,9,0.108,-6.557,0,0.052,172.065,4,0.274,87
Let Me Live (feat. Anne-Marie & Mr Eazi) - Acoustic,Rudimental,218049,0.539,0.68,0.547,0,8,0.0877,-4.762,1,0.0414,142.053,4,0.641,68
comethru,Jeremy Zucker,181520,0.603,0.798,0.175,0,0,0.625,-12.603,1,0.0594,93.994,4,0.633,77
Eastside (with Halsey & Khalid) - Acoustic,benny blanco,173004,0.711,0.689,0.491,0,9,0.172,-6.042,1,0.0317,90.011,4,0.868,73
T-Shirts - Acoustic,James Smith,195480,0.844,0.378,0.254,0,7,0.111,-9.021,1,0.0353,78.978,4,0.373,63
All I Am - Acoustic,Jess Glynne,224693,0.834,0.698,0.349,0,0,0.0804,-7.579,1,0.0351,121.898,4,0.446,62
Blame,Matt Wills,176859,0.0841,0.549,0.413,0,5,0.104,-7.523,0,0.0411,83.438,4,0.462,49
Best I'll Ever Sing,Maisie Peters,199141,0.531,0.34,0.288,0,4,0.134,-7.937,1,0.0321,89.033,4,0.322,64
In The Air (Acoustic),ARCADES,205322,0.625,0.452,0.519,3.01E-05,9,0.107,-8.741,1,0.0531,171.452,4,0.392,46
Hold My Girl,George Ezra,211763,0.597,0.614,0.527,0,10,0.11,-6.374,1,0.0302,121.941,4,0.354,30
You Say,Lauren Daigle,274693,0.669,0.494,0.637,0,5,0.0882,-6.381,1,0.0333,147.924,4,0.1,74
Still New York,MAX,224914,0.23,0.662,0.677,0,1,0.369,-6.371,0,0.0406,99.017,4,0.347,74
Punches (with LP),Noah Cyrus,253240,0.416,0.531,0.499,0,0,0.131,-8.793,1,0.0403,118.059,4,0.182,69
Worthy Of You,Plested,190619,0.439,0.451,0.452,0,1,0.478,-9.363,0,0.0574,57.523,4,0.386,62
Don't Let Me Forget (feat. Hunter Hayes),Catherine McGrath,205613,0.634,0.649,0.623,0,2,0.0802,-6.038,1,0.0603,86.062,4,0.263,52
Collide,Tom Speight,187149,0.617,0.592,0.533,0.0116,4,0.0588,-9.749,1,0.0338,96.365,4,0.206,52
Full Recovery,Curtis Walsh,176134,0.786,0.524,0.307,0,9,0.111,-9.753,1,0.0465,153.157,4,0.408,60
A Little More,Alessia Cara,144720,0.797,0.376,0.211,0,4,0.196,-11.665,1,0.0364,94.7,3,0.228,73
Girl - Acoustic,SYML,211881,0.945,0.413,0.272,0.0279,1,0.112,-11.568,1,0.0317,109.69,4,0.355,70
Shed a Tear,Kodaline,235146,0.1,0.458,0.813,0,11,0.188,-2.697,1,0.0566,139.886,4,0.314,64
Happy Now - Acoustic,Zedd,152000,0.882,0.555,0.334,0,4,0.127,-6.763,1,0.0701,80.683,4,0.548,66
Jubilee Road,Tom Odell,313258,0.716,0.457,0.261,0,6,0.0829,-8.913,1,0.0485,80.117,4,0.185,61
Hell or High Water,Passenger,220468,0.00182,0.338,0.721,2.03E-05,4,0.349,-5.735,0,0.0587,80.774,4,0.381,55
Like To Be You feat. Julia Michaels,Shawn Mendes,159400,0.809,0.736,0.45,0,2,0.108,-9.406,1,0.228,153.888,4,0.663,63
Elbows,DAY_S,190363,0.264,0.376,0.412,3.45E-05,3,0.103,-8.182,1,0.0455,179.735,3,0.141,45
Messy - Stripped,Kiiara,142689,0.726,0.696,0.2,0,9,0.121,-13.091,1,0.0649,108.756,4,0.38,52
Lucky Ones,Tom Grennan,213920,0.247,0.342,0.527,0,7,0.299,-4.98,1,0.0275,172.252,4,0.355,56
Be Alright,Dean Lewis,196373,0.697,0.553,0.586,0,11,0.0813,-6.319,1,0.0362,126.684,4,0.443,96
Why Her Not Me,Grace Carter,230640,0.35,0.391,0.649,0.0001,3,0.238,-6.935,0,0.0395,173.249,4,0.201,70
Old News,Mitch James,230266,0.0896,0.693,0.658,2.06E-05,5,0.12,-7.408,1,0.0398,100.987,4,0.487,60
Medicine,JC Stewart,220734,0.567,0.449,0.431,1.37E-05,11,0.0741,-9.496,1,0.0458,149.373,4,0.248,61
dear insecurity (feat. ben abraham),gnash,218929,0.519,0.688,0.348,0,5,0.341,-8.227,1,0.149,84.909,4,0.58,70
The Few Things,JP Saxe,244354,0.601,0.536,0.322,2.26E-05,7,0.113,-12.834,1,0.0621,135.5,4,0.236,65
Faking It,Sasha Sloan,167625,0.319,0.646,0.371,0,1,0.218,-8.645,0,0.0575,81.096,4,0.24,69
Sea,Ina Wroldsen,264838,0.839,0.707,0.267,6.88E-06,9,0.0741,-9.405,0,0.0299,115.026,4,0.286,19
Is This Still Love - Acoustic,Danny Jones,215223,0.577,0.773,0.409,0,11,0.475,-8.401,0,0.0531,81,4,0.477,45
Sober,Demi Lovato,197893,0.798,0.397,0.303,4.16E-06,1,0.0824,-10.413,1,0.11,170.22,3,0.17,84
Tough - Acoustic,Lewis Capaldi,223360,0.814,0.714,0.311,0,1,0.0916,-7.971,1,0.0442,110.643,4,0.442,62
You Deserve Better,James Arthur,207773,0.0322,0.516,0.56,0,6,0.15,-7.116,0,0.486,98.94,4,0.696,75
The Only,Sasha Sloan,217167,0.743,0.684,0.259,0,4,0.0751,-11.053,0,0.049,138.014,4,0.0515,72
Higher,George Glew,219708,0.791,0.541,0.371,7.91E-06,4,0.116,-10.669,1,0.0386,152.019,4,0.301,41
I Will Never Be,Lily Moore,212240,0.524,0.657,0.6,0,5,0.106,-5.271,1,0.0306,78.05,4,0.412,51
1975,Billy Raffoul,190360,0.641,0.66,0.407,1.22E-05,2,0.0622,-8.993,1,0.0613,119.934,4,0.324,49
Always,Gavin James,247842,0.0509,0.381,0.481,0,4,0.1,-5.82,1,0.0365,123.09,4,0.162,71
I Bet,Charlotte Lawrence,190278,0.194,0.401,0.461,0,5,0.124,-5.652,0,0.208,166.954,4,0.33,57
Robin Hood,Anson Seabra,221538,0.952,0.634,0.153,0,4,0.134,-14.409,1,0.0622,77.77,4,0.318,58
Restless Love,Tommy Ashby,256780,0.809,0.452,0.313,0.000172,10,0.129,-12.936,0,0.0323,146.605,4,0.191,41
Chariot,Mega,216752,0.842,0.737,0.346,0.055,9,0.121,-8.11,1,0.0271,92.008,4,0.207,53
No Right To Love You - Acoustic,Rhys Lewis,229557,0.866,0.531,0.269,0,1,0.116,-10.6,1,0.0406,84.186,4,0.52,73
Waiting,Astræa,221557,0.658,0.436,0.363,0,2,0.0992,-9.073,0,0.031,139.402,4,0.172,42
Animal,Troye Sivan,265108,0.535,0.335,0.314,0.00517,8,0.295,-11.155,1,0.0411,122.446,4,0.0528,70
Night Cries,Arctic Lake,177187,0.937,0.328,0.0976,4.21E-05,1,0.101,-13.828,0,0.0457,172.875,3,0.127,54
Company (feat. Molly Hammar),Paul Rey,193333,0.914,0.48,0.162,0,8,0.123,-10.238,1,0.0542,75.301,4,0.0949,50
Mighty River,KAWALA,162857,0.875,0.912,0.311,0,11,0.105,-8.705,1,0.185,112.009,4,0.34,51
Do This For Me,Lily Moore,254540,0.697,0.456,0.356,0,6,0.102,-6.062,1,0.0353,85.773,4,0.154,48
Love the Lie (Acoustic),Call Me Loop,189261,0.626,0.855,0.417,0,1,0.0869,-9.021,1,0.128,100.148,4,0.926,48
Release,Only Girl,208000,0.788,0.538,0.368,0.000637,0,0.186,-9.006,0,0.109,109.991,4,0.326,37
Summer Rain,Carmody,245070,0.174,0.589,0.5,0.00162,5,0.127,-10.054,0,0.0703,70.255,4,0.313,41
One Last Song - Acoustic,Gorgon City,209216,0.735,0.589,0.515,0,6,0.0882,-5.983,0,0.0467,69.942,3,0.565,51
"Cry Me a River - Recorded at Metropolis Studios, London",Nina Nesbitt,301144,0.855,0.665,0.252,0,3,0.113,-8.407,0,0.0323,121.994,4,0.339,32
Blessings,The Kid Laroi,161832,0.0827,0.801,0.567,2.71E-05,8,0.099,-8.098,1,0.214,135.06,4,0.518,53
Don't Cry,Octavian,142044,0.154,0.85,0.639,0,0,0.165,-8.207,1,0.24,130.017,4,0.51,55
Bandit,Vic August,169466,0.0556,0.8,0.695,0,0,0.0542,-8.215,1,0.092,85.006,4,0.515,56
Taste,Carmouflage Rose,200371,0.355,0.905,0.63,0,9,0.0785,-5.326,0,0.0903,128.032,4,0.91,47
Divine Plateau,Jane Deezy,157437,0.477,0.73,0.334,0.00707,3,0.105,-10.558,0,0.0365,110.977,4,0.515,30
High (feat. Elton John),Young Thug,195160,0.223,0.759,0.498,5.84E-05,10,0.406,-10.615,1,0.0776,126.972,4,0.244,81
